NPI,SERVICE_AREA_STATE,ISSUERID,SERVICEAREAID,SERVICE_AREA_ZIP
1821678228,OR,71287,ORS001,97355
1821776196,OR,71287,ORS001,97355
1962986729,OR,71287,ORS001,97355
1841398682,MI,58594,MIS001,48371
1841560638,OR,71287,ORS004,97401
1770152795,MI,58594,MIS001,49441
1164654174,OR,71287,ORS004,97401
1891413860,OR,71287,ORS004,97401
1952696981,OR,71287,ORS004,97401
1235202490,MI,58594,MIS001,48371
1427447192,MI,29698,MIS005,49015
1841560638,OR,71287,ORS001,97401
1164654174,OR,71287,ORS001,97401
1891413860,OR,71287,ORS001,97401
1952696981,OR,71287,ORS001,97401
1811881394,MI,29698,MIS007,49201
1861378804,MI,29698,MIS007,49201
1932048832,MI,29698,MIS007,49201
1861097321,MI,29698,MIS007,49201
1467688499,OR,71287,ORS004,97321
1649261991,OR,71287,ORS004,97321
1881980944,OR,71287,ORS004,97321
1467688499,OR,71287,ORS001,97321
1649261991,OR,71287,ORS001,97321
1881980944,OR,71287,ORS001,97321
1053744524,OR,71287,ORS004,97330
1427188309,OR,71287,ORS004,97330
1710240791,OR,71287,ORS004,97330
1891191672,OR,71287,ORS004,97330
1053744524,OR,71287,ORS001,97330
1427188309,OR,71287,ORS001,97330
1710240791,OR,71287,ORS001,97330
1891191672,OR,71287,ORS001,97330
1053567743,MI,29698,MIS003,49423
1003184714,OR,56707,ORS002,97123
1023057221,OR,56707,ORS002,97123
1033738455,OR,56707,ORS002,97123
1093025918,OR,56707,ORS002,97123
1215634985,OR,56707,ORS002,97123
1225538580,OR,56707,ORS002,97123
1396020186,OR,56707,ORS002,97123
1457880668,OR,56707,ORS002,97123
1508446170,OR,56707,ORS002,97123
1558771683,OR,56707,ORS002,97123
1689993255,OR,56707,ORS002,97123
1760852925,OR,56707,ORS002,97123
1790132017,OR,56707,ORS002,97123
1902236474,OR,56707,ORS002,97123
1699331215,MI,58594,MIS001,48471
1861433302,MI,58594,MIS001,48471
1497534655,MI,58594,MIS001,48471
1386748820,MI,29698,MIS005,49094
1326251828,OR,56707,ORS002,97123
1124616412,MI,58594,MIS001,49442
1265997498,MI,58594,MIS001,49442
1104890490,MI,29698,MIS007,49202
1376517359,MI,29698,MIS007,49202
1700405925,MI,29698,MIS007,49202
1801351671,MI,29698,MIS007,49202
1386266450,OR,71287,ORS004,97401
1801417779,OR,71287,ORS004,97401
1912075060,OR,71287,ORS004,97401
1386266450,OR,71287,ORS001,97401
1801417779,OR,71287,ORS001,97401
1912075060,OR,71287,ORS001,97401
1275117319,MI,29698,MIS007,49203
1437502044,MI,29698,MIS007,49203
1679669485,MI,29698,MIS007,49203
1720362585,MI,29698,MIS007,49203
1902941537,MI,29698,MIS007,49203
1396531083,MI,29698,MIS007,49203
1457508962,MI,29698,MIS007,49203
1669257465,MI,29698,MIS007,49203
1881476992,MI,29698,MIS007,49203
1912767815,MI,29698,MIS007,49203
1992494231,MI,29698,MIS007,49203
1134415292,OR,71287,ORS004,97330
1497283261,OR,71287,ORS004,97330
1558755892,OR,71287,ORS004,97330
1730584855,OR,71287,ORS004,97330
1679274583,OR,56707,ORS002,97123
1063073609,OR,56707,ORS002,97123
1073713749,OR,56707,ORS002,97123
1114655636,OR,56707,ORS002,97123
1205246386,OR,56707,ORS002,97123
1225235260,OR,56707,ORS002,97123
1235485053,OR,56707,ORS002,97123
1265768741,OR,56707,ORS002,97123
1417430653,OR,56707,ORS002,97123
1427926336,OR,56707,ORS002,97123
1467184721,OR,56707,ORS002,97123
1598190274,OR,56707,ORS002,97123
1669950358,OR,56707,ORS002,97123
1679052930,OR,56707,ORS002,97123
1679362339,OR,56707,ORS002,97123
1730038001,OR,56707,ORS002,97123
1942758255,OR,56707,ORS002,97123
1659011500,OR,56707,ORS002,97123
1124280367,OR,56707,ORS002,97123
1164267464,OR,56707,ORS002,97123
1427608470,OR,56707,ORS002,97123
1134415292,OR,71287,ORS001,97330
1497283261,OR,71287,ORS001,97330
1558755892,OR,71287,ORS001,97330
1730584855,OR,71287,ORS001,97330
1326257486,OR,71287,ORS004,97370
1841679883,OR,71287,ORS004,97370
1205700341,MI,29698,MIS005,49015
1871856633,MI,29698,MIS005,49015
1134512569,MI,58594,MIS001,48371
1457410987,MI,58594,MIS001,48371
1164590600,MI,58594,MIS001,48371
1811995673,MI,58594,MIS001,48371
1326257486,OR,71287,ORS001,97370
1841679883,OR,71287,ORS001,97370
1386730968,OR,71287,ORS004,97401
1295582385,MI,58594,MIS001,48371
1760975635,MI,58594,MIS001,48371
1386730968,OR,71287,ORS001,97401
1992890446,OR,56707,ORS002,97132
1811215163,OR,56707,ORS002,97132
1811224637,MI,29698,MIS005,49015
1003307919,MI,29698,MIS003,49423
1013071372,MI,29698,MIS003,49423
1013450170,MI,29698,MIS003,49423
1043997661,MI,29698,MIS003,49423
1063726768,MI,29698,MIS003,49423
1073698536,MI,29698,MIS003,49423
1083395545,MI,29698,MIS003,49423
1093240103,MI,29698,MIS003,49423
1104853712,MI,29698,MIS003,49423
1114118510,MI,29698,MIS003,49423
1134613896,MI,29698,MIS003,49423
1144732843,MI,29698,MIS003,49423
1154584753,MI,29698,MIS003,49423
1154816882,MI,29698,MIS003,49423
1174542724,MI,29698,MIS003,49423
1174709588,MI,29698,MIS003,49423
1174724793,MI,29698,MIS003,49423
1205941622,MI,29698,MIS003,49423
1215344650,MI,29698,MIS003,49423
1215464771,MI,29698,MIS003,49423
1235109372,MI,29698,MIS003,49423
1245662436,MI,29698,MIS003,49423
1245669936,MI,29698,MIS003,49423
1265779409,MI,29698,MIS003,49423
1285250142,MI,29698,MIS003,49423
1326278722,MI,29698,MIS003,49423
1346477874,MI,29698,MIS003,49423
1346735784,MI,29698,MIS003,49423
1356371868,MI,29698,MIS003,49423
1356570113,MI,29698,MIS003,49423
1376504605,MI,29698,MIS003,49423
1386194157,MI,29698,MIS003,49423
1386663920,MI,29698,MIS003,49423
1396041679,MI,29698,MIS003,49423
1396194288,MI,29698,MIS003,49423
1427580083,MI,29698,MIS003,49423
1427619352,MI,29698,MIS003,49423
1447205539,MI,29698,MIS003,49423
1457796229,MI,29698,MIS003,49423
1477693505,MI,29698,MIS003,49423
1497284459,MI,29698,MIS003,49423
1497787469,MI,29698,MIS003,49423
1497791750,MI,29698,MIS003,49423
1508875402,MI,29698,MIS003,49423
1518304666,MI,29698,MIS003,49423
1558674689,MI,29698,MIS003,49423
1578723482,MI,29698,MIS003,49423
1578902441,MI,29698,MIS003,49423
1588686695,MI,29698,MIS003,49423
1598285983,MI,29698,MIS003,49423
1609298512,MI,29698,MIS003,49423
1609818400,MI,29698,MIS003,49423
1609821081,MI,29698,MIS003,49423
1619562857,MI,29698,MIS003,49423
1619912540,MI,29698,MIS003,49423
1639188428,MI,29698,MIS003,49423
1639307093,MI,29698,MIS003,49423
1639362346,MI,29698,MIS003,49423
1659084622,MI,29698,MIS003,49423
1659519296,MI,29698,MIS003,49423
1659832582,MI,29698,MIS003,49423
1699112193,MI,29698,MIS003,49423
1699357210,MI,29698,MIS003,49423
1710199021,MI,29698,MIS003,49423
1710484274,MI,29698,MIS003,49423
1710941711,MI,29698,MIS003,49423
1730679093,MI,29698,MIS003,49423
1750300422,MI,29698,MIS003,49423
1770699894,MI,29698,MIS003,49423
1770781890,MI,29698,MIS003,49423
1780034090,MI,29698,MIS003,49423
1790191831,MI,29698,MIS003,49423
1811418106,MI,29698,MIS003,49423
1831175942,MI,29698,MIS003,49423
1831465376,MI,29698,MIS003,49423
1841350808,MI,29698,MIS003,49423
1841480977,MI,29698,MIS003,49423
1841635638,MI,29698,MIS003,49423
1881127694,MI,29698,MIS003,49423
1881186609,MI,29698,MIS003,49423
1922048800,MI,29698,MIS003,49423
1922410281,MI,29698,MIS003,49423
1932684172,MI,29698,MIS003,49423
1942409677,MI,29698,MIS003,49423
1952382194,MI,29698,MIS003,49423
1952781445,MI,29698,MIS003,49423
1013328236,MI,29698,MIS003,49423
1013355007,MI,29698,MIS003,49423
1033269816,MI,29698,MIS003,49423
1043410145,MI,29698,MIS003,49423
1083730907,MI,29698,MIS003,49423
1134103732,MI,29698,MIS003,49423
1134332794,MI,29698,MIS003,49423
1174761837,MI,29698,MIS003,49423
1194716621,MI,29698,MIS003,49423
1215928684,MI,29698,MIS003,49423
1215979216,MI,29698,MIS003,49423
1255858981,MI,29698,MIS003,49423
1265849541,MI,29698,MIS003,49423
1336268747,MI,29698,MIS003,49423
1336670165,MI,29698,MIS003,49423
1346463254,MI,29698,MIS003,49423
1366460172,MI,29698,MIS003,49423
1366525966,MI,29698,MIS003,49423
1386690162,MI,29698,MIS003,49423
1386786044,MI,29698,MIS003,49423
1447442215,MI,29698,MIS003,49423
1447816863,MI,29698,MIS003,49423
1497012843,MI,29698,MIS003,49423
1497746952,MI,29698,MIS003,49423
1508279589,MI,29698,MIS003,49423
1518086230,MI,29698,MIS003,49423
1518914779,MI,29698,MIS003,49423
1528049111,MI,29698,MIS003,49423
1558488874,MI,29698,MIS003,49423
1609054394,MI,29698,MIS003,49423
1609217165,MI,29698,MIS003,49423
1619419827,MI,29698,MIS003,49423
1629059480,MI,29698,MIS003,49423
1629619903,MI,29698,MIS003,49423
1639361884,MI,29698,MIS003,49423
1649632720,MI,29698,MIS003,49423
1659545440,MI,29698,MIS003,49423
1679692206,MI,29698,MIS003,49423
1710968284,MI,29698,MIS003,49423
1720021157,MI,29698,MIS003,49423
1720425788,MI,29698,MIS003,49423
1730120007,MI,29698,MIS003,49423
1760703284,MI,29698,MIS003,49423
1770103210,MI,29698,MIS003,49423
1770283988,MI,29698,MIS003,49423
1770525743,MI,29698,MIS003,49423
1770600462,MI,29698,MIS003,49423
1770782716,MI,29698,MIS003,49423
1780070870,MI,29698,MIS003,49423
1780179903,MI,29698,MIS003,49423
1780666073,MI,29698,MIS003,49423
1790766640,MI,29698,MIS003,49423
1801001011,MI,29698,MIS003,49423
1821232455,MI,29698,MIS003,49423
1831180231,MI,29698,MIS003,49423
1871061085,MI,29698,MIS003,49423
1891995536,MI,29698,MIS003,49423
1942289798,MI,29698,MIS003,49423
1346330438,MI,58594,MIS001,49444
1396969838,MI,29698,MIS005,49017
1639393085,MI,29698,MIS005,49017
1245012293,MI,29698,MIS007,49230
1235622986,TX,66252,TXS002,78666
1316174279,TX,66252,TXS002,78666
1366992356,TX,66252,TXS002,78666
1598232886,TX,66252,TXS002,78666
1730709833,TX,66252,TXS002,78666
1790099547,TX,66252,TXS002,78666
1952891475,TX,66252,TXS002,78666
1235622986,TX,66252,TXS001,78666
1316174279,TX,66252,TXS001,78666
1366992356,TX,66252,TXS001,78666
1598232886,TX,66252,TXS001,78666
1730709833,TX,66252,TXS001,78666
1790099547,TX,66252,TXS001,78666
1952891475,TX,66252,TXS001,78666
1598866485,MI,58594,MIS001,48653
1114513843,TX,66252,TXS002,78666
1376549204,TX,66252,TXS002,78666
1457350902,TX,66252,TXS002,78666
1760039796,TX,66252,TXS002,78666
1023710704,TX,66252,TXS002,78666
1114513843,TX,66252,TXS001,78666
1376549204,TX,66252,TXS001,78666
1457350902,TX,66252,TXS001,78666
1760039796,TX,66252,TXS001,78666
1023710704,TX,66252,TXS001,78666
1043235377,OR,71287,ORS004,97477
1215694799,OR,71287,ORS004,97477
1326380841,OR,71287,ORS004,97477
1346245883,OR,71287,ORS004,97477
1407851942,OR,71287,ORS004,97477
1588862817,OR,71287,ORS004,97477
1659766350,OR,71287,ORS004,97477
1679700280,OR,71287,ORS004,97477
1730593542,OR,71287,ORS004,97477
1861883761,OR,71287,ORS004,97477
1780391110,TX,66252,TXS002,78666
1144866492,OR,71287,ORS004,97401
1174211684,OR,71287,ORS004,97401
1508504879,OR,71287,ORS004,97401
1649045501,OR,71287,ORS004,97401
1912676305,OR,71287,ORS004,97401
1073324034,OR,71287,ORS004,97477
1205670833,OR,71287,ORS004,97477
1275108953,OR,71287,ORS004,97477
1043235377,OR,71287,ORS001,97477
1215694799,OR,71287,ORS001,97477
1326380841,OR,71287,ORS001,97477
1346245883,OR,71287,ORS001,97477
1407851942,OR,71287,ORS001,97477
1588862817,OR,71287,ORS001,97477
1659766350,OR,71287,ORS001,97477
1679700280,OR,71287,ORS001,97477
1730593542,OR,71287,ORS001,97477
1861883761,OR,71287,ORS001,97477
1780391110,TX,66252,TXS001,78666
1144866492,OR,71287,ORS001,97401
1174211684,OR,71287,ORS001,97401
1508504879,OR,71287,ORS001,97401
1649045501,OR,71287,ORS001,97401
1912676305,OR,71287,ORS001,97401
1073324034,OR,71287,ORS001,97477
1205670833,OR,71287,ORS001,97477
1275108953,OR,71287,ORS001,97477
1770370223,MI,58594,MIS001,48653
1144320771,MI,58594,MIS001,48827
1942684709,MI,58594,MIS001,48827
1174941058,OR,71287,ORS004,97370
1174941058,OR,71287,ORS001,97370
1265830855,OR,71287,ORS004,97401
1457499816,OR,71287,ORS004,97401
1336581404,OR,71287,ORS004,97402
1164191011,TX,66252,TXS002,78666
1417913104,MI,58594,MIS001,48827
1851967434,MI,58594,MIS001,48827
1265830855,OR,71287,ORS001,97401
1457499816,OR,71287,ORS001,97401
1336581404,OR,71287,ORS001,97402
1164191011,TX,66252,TXS001,78666
1649057027,MI,58594,MIS001,48827
1033452891,OR,71287,ORS004,97401
1144258385,OR,71287,ORS004,97401
1407231244,OR,71287,ORS004,97401
1366843005,OR,71287,ORS004,97401
1033452891,OR,71287,ORS001,97401
1144258385,OR,71287,ORS001,97401
1407231244,OR,71287,ORS001,97401
1366843005,OR,71287,ORS001,97401
1063494946,OR,71287,ORS004,97402
1063494946,OR,71287,ORS001,97402
1619534146,OR,71287,ORS004,97401
1619534146,OR,71287,ORS001,97401
1912214982,MI,29698,MIS007,49202
1225873607,TX,66252,TXS002,78666
1659981488,TX,66252,TXS002,78666
1679579874,TX,66252,TXS002,78666
1225873607,TX,66252,TXS001,78666
1659981488,TX,66252,TXS001,78666
1679579874,TX,66252,TXS001,78666
1356863484,MI,29698,MIS007,49240
1063150704,OR,71287,ORS004,97477
1184657728,OR,71287,ORS004,97477
1346577186,OR,71287,ORS004,97477
1346834777,OR,71287,ORS004,97477
1356704159,OR,71287,ORS004,97477
1396797916,OR,71287,ORS004,97477
1417990045,OR,71287,ORS004,97477
1427787746,OR,71287,ORS004,97477
1619910338,OR,71287,ORS004,97477
1720152465,OR,71287,ORS004,97477
1740954387,OR,71287,ORS004,97477
1821671157,OR,71287,ORS004,97477
1841708658,OR,71287,ORS004,97477
1891243408,OR,71287,ORS004,97477
1891972568,OR,71287,ORS004,97477
1902975741,OR,71287,ORS004,97477
1063150704,OR,71287,ORS001,97477
1184657728,OR,71287,ORS001,97477
1346577186,OR,71287,ORS001,97477
1346834777,OR,71287,ORS001,97477
1356704159,OR,71287,ORS001,97477
1396797916,OR,71287,ORS001,97477
1417990045,OR,71287,ORS001,97477
1427787746,OR,71287,ORS001,97477
1619910338,OR,71287,ORS001,97477
1720152465,OR,71287,ORS001,97477
1740954387,OR,71287,ORS001,97477
1821671157,OR,71287,ORS001,97477
1841708658,OR,71287,ORS001,97477
1891243408,OR,71287,ORS001,97477
1891972568,OR,71287,ORS001,97477
1902975741,OR,71287,ORS001,97477
1689792343,OR,71287,ORS004,97355
1689792343,OR,71287,ORS001,97355
1033257753,TX,66252,TXS002,78666
1285862235,TX,66252,TXS002,78666
1306853627,TX,66252,TXS002,78666
1023507100,TX,66252,TXS002,78666
1043310352,TX,66252,TXS002,78666
1114981529,TX,66252,TXS002,78666
1114983566,TX,66252,TXS002,78666
1164687430,TX,66252,TXS002,78666
1174873988,TX,66252,TXS002,78666
1316137722,TX,66252,TXS002,78666
1326255308,TX,66252,TXS002,78666
1386901072,TX,66252,TXS002,78666
1447888011,TX,66252,TXS002,78666
1609220060,TX,66252,TXS002,78666
1760446702,TX,66252,TXS002,78666
1972553303,TX,66252,TXS002,78666
1992004642,TX,66252,TXS002,78666
1932307261,TX,66252,TXS002,78666
1609689058,OR,71287,ORS004,97401
1770360778,OR,71287,ORS004,97401
1033257753,TX,66252,TXS001,78666
1285862235,TX,66252,TXS001,78666
1306853627,TX,66252,TXS001,78666
1023507100,TX,66252,TXS001,78666
1043310352,TX,66252,TXS001,78666
1114981529,TX,66252,TXS001,78666
1114983566,TX,66252,TXS001,78666
1164687430,TX,66252,TXS001,78666
1174873988,TX,66252,TXS001,78666
1316137722,TX,66252,TXS001,78666
1326255308,TX,66252,TXS001,78666
1386901072,TX,66252,TXS001,78666
1447888011,TX,66252,TXS001,78666
1609220060,TX,66252,TXS001,78666
1760446702,TX,66252,TXS001,78666
1972553303,TX,66252,TXS001,78666
1992004642,TX,66252,TXS001,78666
1932307261,TX,66252,TXS001,78666
1609689058,OR,71287,ORS001,97401
1770360778,OR,71287,ORS001,97401
1104939255,OR,56707,ORS002,97123
1396748620,OR,56707,ORS002,97123
1457460255,OR,56707,ORS002,97123
1487645586,OR,56707,ORS002,97123
1568569457,OR,56707,ORS002,97123
1730162694,OR,56707,ORS002,97123
1871577528,OR,56707,ORS002,97123
1366793093,OR,56707,ORS002,97123
1750322111,OR,56707,ORS002,97123
1881744498,OR,56707,ORS002,97123
1982645370,OR,56707,ORS002,97123
1982851903,OR,56707,ORS002,97123
1801174305,OR,71287,ORS004,97403
1801203427,OR,71287,ORS004,97403
1982059606,OR,71287,ORS004,97403
1801174305,OR,71287,ORS001,97403
1801203427,OR,71287,ORS001,97403
1982059606,OR,71287,ORS001,97403
1073387759,MI,58594,MIS001,49444
1093812182,MI,58594,MIS001,49444
1104599265,MI,58594,MIS001,49444
1124078555,MI,58594,MIS001,49444
1154371581,MI,58594,MIS001,49444
1205890605,MI,58594,MIS001,49444
1376629493,MI,58594,MIS001,49444
1396015905,MI,58594,MIS001,49444
1396461935,MI,58594,MIS001,49444
1447689997,MI,58594,MIS001,49444
1477080380,MI,58594,MIS001,49444
1477324986,MI,58594,MIS001,49444
1477818854,MI,58594,MIS001,49444
1518325059,MI,58594,MIS001,49444
1578208526,MI,58594,MIS001,49444
1659935716,MI,58594,MIS001,49444
1669145033,MI,58594,MIS001,49444
1669666095,MI,58594,MIS001,49444
1699444687,MI,58594,MIS001,49444
1811365372,MI,58594,MIS001,49444
1871336453,MI,58594,MIS001,49444
1881345387,MI,58594,MIS001,49444
1952388563,MI,58594,MIS001,49444
1972934693,MI,58594,MIS001,49444
1265431621,TX,66252,TXS002,78666
1457329906,TX,66252,TXS002,78666
1952459620,TX,66252,TXS002,78666
1265431621,TX,66252,TXS001,78666
1457329906,TX,66252,TXS001,78666
1952459620,TX,66252,TXS001,78666
1790069672,OR,71287,ORS004,97330
1215591466,TX,66252,TXS002,78666
1982603593,TX,66252,TXS002,78666
1790069672,OR,71287,ORS001,97330
1215591466,TX,66252,TXS001,78666
1982603593,TX,66252,TXS001,78666
1407748585,MI,58594,MIS001,49444
1457557647,MI,58594,MIS001,49444
1487470456,MI,58594,MIS001,49444
1528399714,MI,58594,MIS001,49444
1114099983,MI,29698,MIS005,49017
1376571000,MI,29698,MIS007,49203
1972594141,TX,66252,TXS002,78666
1245618065,TX,66252,TXS002,78666
1396314225,TX,66252,TXS002,78666
1598876583,TX,66252,TXS002,78666
1851756589,TX,66252,TXS002,78666
1962484733,TX,66252,TXS002,78666
1588639447,TX,66252,TXS002,78666
1689677239,TX,66252,TXS002,78666
1972594141,TX,66252,TXS001,78666
1245618065,TX,66252,TXS001,78666
1396314225,TX,66252,TXS001,78666
1598876583,TX,66252,TXS001,78666
1851756589,TX,66252,TXS001,78666
1962484733,TX,66252,TXS001,78666
1588639447,TX,66252,TXS001,78666
1689677239,TX,66252,TXS001,78666
1780626689,MI,29698,MIS007,49203
1376076489,TX,66252,TXS002,78666
1902075922,TX,66252,TXS002,78666
1023129517,MI,58594,MIS001,49442
1083156723,MI,58594,MIS001,49442
1194298794,MI,58594,MIS001,49442
1508295973,MI,58594,MIS001,49442
1659583888,MI,58594,MIS001,49442
1740799451,MI,58594,MIS001,49442
1790778397,MI,58594,MIS001,49442
1962405357,MI,58594,MIS001,49442
1194136556,MI,58594,MIS001,49442
1033319181,MI,58594,MIS001,49442
1164862033,MI,58594,MIS001,49442
1174741409,MI,58594,MIS001,49442
1225474174,MI,58594,MIS001,49442
1396964169,MI,58594,MIS001,49442
1912261694,MI,58594,MIS001,49442
1922219666,MI,58594,MIS001,49442
1376104596,MI,58594,MIS001,49442
1437635984,MI,58594,MIS001,49442
1497313803,MI,58594,MIS001,49442
1649583063,MI,58594,MIS001,49442
1750648945,MI,58594,MIS001,49442
1881078137,MI,58594,MIS001,49442
1003078429,MI,58594,MIS001,49442
1184006611,MI,58594,MIS001,49442
1285081067,MI,58594,MIS001,49442
1467666040,MI,58594,MIS001,49442
1891106001,MI,58594,MIS001,49442
1891131959,MI,58594,MIS001,49442
1558855544,MI,58594,MIS001,49442
1740643196,MI,58594,MIS001,49442
1073953881,MI,58594,MIS001,49442
1326494907,MI,58594,MIS001,49442
1518931245,MI,58594,MIS001,49442
1750325437,MI,58594,MIS001,49442
1861807315,MI,58594,MIS001,49442
1093147241,MI,58594,MIS001,49442
1184911596,MI,58594,MIS001,49442
1659719060,MI,58594,MIS001,49442
1780169367,MI,58594,MIS001,49442
1952520736,MI,58594,MIS001,49442
1235197088,MI,58594,MIS001,49444
1255394482,MI,58594,MIS001,49444
1275884454,MI,58594,MIS001,49444
1366998007,MI,58594,MIS001,49444
1376833509,MI,58594,MIS001,49444
1396474185,MI,58594,MIS001,49444
1548799869,MI,58594,MIS001,49444
1376076489,TX,66252,TXS001,78666
1902075922,TX,66252,TXS001,78666
1104515758,MI,58594,MIS001,49445
1184369290,MI,58594,MIS001,49445
1235692526,MI,58594,MIS001,49445
1366256224,MI,58594,MIS001,49445
1528864014,MI,58594,MIS001,49445
1609639715,MI,58594,MIS001,49445
1669280384,MI,58594,MIS001,49445
1801600218,MI,58594,MIS001,49445
1851361802,MI,58594,MIS001,49445
1902690365,MI,58594,MIS001,49445
1942010350,MI,58594,MIS001,49445
1407748585,MI,58594,MIS001,49445
1457557647,MI,58594,MIS001,49445
1487470456,MI,58594,MIS001,49445
1528399714,MI,58594,MIS001,49445
1922661313,MI,58594,MIS001,49445
1316772940,MI,58594,MIS001,49442
1326817313,MI,58594,MIS001,49442
1669098810,MI,58594,MIS001,49442
1003128471,MI,58594,MIS001,49442
1134501562,MI,58594,MIS001,49442
1912911108,MI,58594,MIS001,49442
1023528676,MI,58594,MIS001,49442
1073089991,MI,58594,MIS001,48371
1285808535,MI,58594,MIS001,48371
1760660419,MI,58594,MIS001,48371
1801325089,MI,58594,MIS001,48371
1952912511,OR,71287,ORS004,97361
1952912511,OR,71287,ORS001,97361
1578677647,OR,71287,ORS004,97408
1265626733,OR,71287,ORS004,97333
1538993217,MI,58594,MIS001,48371
1043345721,OR,71287,ORS004,97361
1265559728,OR,71287,ORS004,97361
1336722081,OR,71287,ORS004,97361
1699050492,OR,71287,ORS004,97361
1578677647,OR,71287,ORS001,97408
1043345721,OR,71287,ORS001,97361
1265559728,OR,71287,ORS001,97361
1336722081,OR,71287,ORS001,97361
1699050492,OR,71287,ORS001,97361
1265626733,OR,71287,ORS001,97333
1124631940,OR,71287,ORS004,97321
1245978501,OR,71287,ORS004,97321
1538467766,OR,71287,ORS004,97321
1861556425,OR,71287,ORS004,97321
1902387756,OR,71287,ORS004,97321
1124631940,OR,71287,ORS001,97321
1245978501,OR,71287,ORS001,97321
1538467766,OR,71287,ORS001,97321
1861556425,OR,71287,ORS001,97321
1902387756,OR,71287,ORS001,97321
1508516238,OR,71287,ORS004,97333
1790001691,OR,71287,ORS004,97405
1841934759,OR,71287,ORS004,97330
1790001691,OR,71287,ORS001,97405
1841934759,OR,71287,ORS001,97330
1508516238,OR,71287,ORS001,97333
1215640784,OR,71287,ORS004,97355
1215640784,OR,71287,ORS001,97355
1376861112,MI,58594,MIS001,48455
1417348970,MI,58594,MIS001,48455
1437170529,MI,58594,MIS001,48455
1497798326,MI,58594,MIS001,48455
1932486875,MI,29698,MIS005,49015
1124607007,MI,58594,MIS001,49441
1144819848,MI,58594,MIS001,49441
1295256063,MI,58594,MIS001,49441
1326595257,MI,58594,MIS001,49441
1396711560,MI,58594,MIS001,49441
1487069233,MI,58594,MIS001,49441
1548236888,MI,58594,MIS001,49441
1710957790,MI,58594,MIS001,49441
1861868580,MI,58594,MIS001,49441
1922445022,MI,58594,MIS001,49441
1932186624,MI,58594,MIS001,49441
1952857872,MI,58594,MIS001,49441
1972361459,MI,58594,MIS001,49441
1174924948,MI,58594,MIS001,49441
1285013482,MI,58594,MIS001,49441
1386098804,MI,58594,MIS001,49441
1609853399,MI,58594,MIS001,49441
1689151680,MI,58594,MIS001,49441
1174599344,MI,58594,MIS001,49441
1255892766,MI,58594,MIS001,49441
1528048212,MI,58594,MIS001,49441
1538511621,MI,58594,MIS001,49441
1609443803,MI,58594,MIS001,49441
1679245401,MI,58594,MIS001,49441
1790460897,MI,58594,MIS001,49441
1992209522,MI,58594,MIS001,49441
1740284330,MI,58594,MIS001,49441
1114334448,MI,58594,MIS001,48455
1457986036,MI,58594,MIS001,49451
1871048934,MI,58594,MIS001,49451
1366256224,MI,58594,MIS001,49441
1669280384,MI,58594,MIS001,49441
1801600218,MI,58594,MIS001,49441
1902690365,MI,58594,MIS001,49441
1942010350,MI,58594,MIS001,49441
1689318594,MI,58594,MIS001,49441
1770937989,MI,58594,MIS001,49441
1851617708,MI,58594,MIS001,49441
1730706516,MI,58594,MIS001,49441
1104962513,OR,71287,ORS004,97405
1730049529,OR,71287,ORS004,97405
1700867983,OR,56707,ORS002,97132
1932297371,OR,56707,ORS002,97132
1104962513,OR,71287,ORS001,97405
1730049529,OR,71287,ORS001,97405
1730141532,TX,66252,TXS002,78666
1730141532,TX,66252,TXS001,78666
1578097499,MI,58594,MIS001,49441
1013984566,MI,29698,MIS007,49201
1144780255,OR,71287,ORS004,97455
1477816908,OR,71287,ORS004,97455
1659685741,MI,29698,MIS003,49348
1093030991,MI,58594,MIS001,49441
1750837589,MI,58594,MIS001,49441
1831637115,MI,58594,MIS001,49441
1144780255,OR,71287,ORS001,97455
1477816908,OR,71287,ORS001,97455
1447849419,OR,71287,ORS004,97360
1649994286,OR,71287,ORS004,97360
1881670511,OR,71287,ORS004,97360
1750585857,OR,71287,ORS004,97330
1447849419,OR,71287,ORS001,97360
1649994286,OR,71287,ORS001,97360
1881670511,OR,71287,ORS001,97360
1750585857,OR,71287,ORS001,97330
1457348856,MI,58594,MIS001,48462
1366679961,MI,29698,MIS003,49348
1598792814,MI,58594,MIS001,48441
1609081363,MI,58594,MIS001,48441
1609962778,MI,58594,MIS001,48441
1821204389,MI,58594,MIS001,48441
1831203256,MI,58594,MIS001,48441
1134451784,OR,71287,ORS004,97360
1275708000,OR,71287,ORS004,97360
1134451784,OR,71287,ORS001,97360
1275708000,OR,71287,ORS001,97360
1447491121,OR,71287,ORS004,97360
1457865388,OR,71287,ORS004,97360
1568225738,OR,71287,ORS004,97360
1629721014,OR,71287,ORS004,97360
1942640636,MI,58594,MIS001,48441
1255369765,OR,71287,ORS004,97330
1346566395,OR,71287,ORS004,97330
1447491121,OR,71287,ORS001,97360
1457865388,OR,71287,ORS001,97360
1568225738,OR,71287,ORS001,97360
1629721014,OR,71287,ORS001,97360
1255369765,OR,71287,ORS001,97330
1346566395,OR,71287,ORS001,97330
1508443532,OR,71287,ORS004,97330
1508443532,OR,71287,ORS001,97330
1124418439,MI,58594,MIS001,49440
1497278212,MI,58594,MIS001,49440
1730837873,MI,29698,MIS005,49037
1912335076,MI,29698,MIS005,49037
1518972025,OR,71287,ORS004,97477
1699566117,OR,71287,ORS004,97477
1750140711,OR,71287,ORS004,97477
